Description,Price
"HC EXTRACTION, CORONAL REMNANTS - DE",$183.00 
"HC EXTRACTION, ERUPTED TOOTH OR EXPO",$229.00 
HC EXTRAORAL - EACH ADDITIONAL FILM,$80.00 
HC EXTRAORAL - FIRST FILM,$99.00 
HC EXTRA-ORAL POSTERIOR DENTAL RADIOGRAPHIC IMAGE,$103.00 
HC FIXED APPLIANCE THERAPY,"$1,489.00 "
"HC FIXED PARTIAL DENTURE REPAIR, BY",$556.00 
HC FIXED PARTIAL DENTURE SECTIONING,$367.00 
HC FRENULECTOMY (FRENECTOMY OR FRENO,$610.00 
HC FRENULOPLASTY,$676.00 
HC FULL MOUTH DEBRIDEMENT TO ENABLE,$246.00 
"HC GINGIVAL FLAP PROCEDURE, INCL4240",$989.00 
"HC GINGIVAL FLAP PROCEDURE, INCLUDIN",$863.00 
HC GINGIVECTOMY OR GINGIVOPLASTY - F,$865.00 
HC GINGIVECTOMY OR GINGIVOPLASTY - O,$419.00 
HC GINGIVECTOMY-ACCESS FOR RESTOR,$200.00 
HC GUIDED TISSUE REGENERATION - NONR,"$1,383.00 "
HC GUIDED TISSUE REGENERATION - RESO,"$1,124.00 "
HC IMMEDIATE DENTURE - MANDIBULAR,"$2,348.00 "
HC IMMEDIATE DENTURE - MAXILLARY,"$2,344.00 "
"HC IMMEDIATE MANDIBULAR PARTIAL DENTURE û RESIN BASE (INCLUDING ANY CONVENTIONAL CLASPS, RESTS AND T","$2,572.68 "
"HC IMMEDIATE MAXILLARY PARTIAL DENTURE û RESIN BASE (INCLUDING ANY CONVENTIONAL CLASPS, RESTS AND TE","$2,214.88 "
"HC IMPLANT MAINTENANCE PROCEDURES, I",$476.00 
"HC IMPLANT REMOVAL, BY REPORT","$1,012.00 "
HC IMPLANT SUPPORTED PORCELAIN FUSED,"$2,070.00 "
HC IMPLANT SUPPORTED PORCELAIN/CERAM,"$2,145.00 "
HC IMPLANT/ABUTMENT SUPPORTED 6053,"$3,675.00 "
HC INCISION AND DRAINAGE OF ABS 7511,$507.00 
HC INCISION AND DRAINAGE OF ABSCESS,$309.00 
"HC INHAL NITR OXIDE/ANXIOLYS,ANALGES",$117.00 
HC INTENTIONAL REIMPLANTATION (INCLU,$997.00 
HC INTERCEPTIVE ORTHODONTIC TREA8060,"$3,944.00 "
HC INTERIM CARIES ARRESTING MEDICAMENT APPLICATION,$108.00 
HC INTERIM COMPLETE DENTURE (MANDIBU,"$1,221.00 "
HC INTERIM COMPLETE DENTURE (MAXILLA,"$1,221.00 "
HC INTERIM PARTIAL DENTURE (MANDIBUL,$958.00 
HC INTERIM PARTIAL DENTURE (MAXILLAR,$932.00 
HC INTERIM THERAPEUTIC RESTORATION û PRIMARY DENTITION,$198.00 
HC INTERNAL BLEACHING - PER TOOTH,$409.00 
HC INTERNAL ROOT REPAIR OF PERFORATI,$465.00 
HC INTRAORAL - COMPLETE SERIES (INCL,$161.00 
HC INTRAORAL - OCCLUSAL FILM,$56.00 
HC INTRAORAL - PERIAPICAL EACH ADDIT,$30.00 
HC INTRAORAL - PERIAPICAL FIRST FILM,$36.00 
HC INTRAVENOUS CONSCIOUS SEDAT 9241,$508.00 
HC INTRAVENOUS CONSCIOUS SEDATION/AN,$227.00 
HC INTRAVENOUS MODERATE (CONSCIOUS) SEDATION/ANALGESIA û EACH 15 MINUTE INCREMENT,$296.15 
HC LABIAL VENEER (PORCELAIN LAMINATE,"$1,421.00 "
HC LIMITED ORAL EVALUATION - PROBLEM,$220.00 
HC LOCAL ANESTHESIA,$86.00 
HC MANDIBULAR PARTIAL DENTURE - CAST,"$2,286.00 "
HC MANDIBULAR PARTIAL DENTURE - FLEX,"$2,091.00 "
HC MANDIBULAR PARTIAL DENTURE - RESI,"$1,713.00 "
HC MAXILLARY PARTIAL DENTURE - CAST,"$2,279.00 "
HC MAXILLARY PARTIAL DENTURE - FLEXI,"$2,094.00 "
HC MAXILLARY PARTIAL DENTURE - RESIN,"$1,731.00 "
HC MOBILIZATION OF ERUPTED OR MALPOS,$722.00 
HC MOLAR (EXCLUDING FINAL RESTORATIO,"$1,236.00 "
HC NON-INTRAVENOUS CONSCIOUS SEDATIO,$482.00 
HC NUTRITIONAL COUNSELING FOR CONTRO,$95.00 
"HC OBTURATOR PROSTHESIS, DEFINITIVE","$1,500.00 "
HC OCCLUSAL ADJUSTMENT - COMPLETE,$890.00 
HC OCCLUSAL ADJUSTMENT - LIMITED,$267.00 
"HC OCCLUSAL GUARD, BY REPORT",$839.00 
HC OCCLUSAL ORTHOTIC DEVICE ADJUSTMENT,$196.72 
"HC OCCLUSAL ORTHOTIC DEVICE, BY REPO","$1,641.00 "
"HC ODONTOPLASTY 1 - 2 TEETH, INCLUDE",$295.00 
HC OFFICE VISIT - AFTER REGULARLY SC,$247.00 
HC OFFICE VISIT FOR OBSERVATION (DUR,$220.00 
HC ONLAY - METALLIC-FOUR OR MORE SUR,"$1,265.00 "
HC ONLAY - PORCELAIN/CERAMIC - FOUR,"$1,359.00 "
HC ORAL EVALUATION FOR A PATIENT UND,$220.00 
HC ORAL HYGIENE INSTRUCTIONS,$74.00 
HC ORAL/FACIAL PHOTOGRAPHIC IMAGES,$110.00 
HC ORTHODONTIC RETENTION (REMOVAL OF,$865.00 
HC OSSEOUS SURGERY (INCLUDING FL4260,"$1,369.00 "
HC OSSEOUS SURGERY (INCLUDING FLAP E,"$1,134.00 "
"HC OSSEOUS, OSTEOPERIOSTEAL, OR CART","$5,178.00 "
"HC OTHER DRUGS AND/OR MEDICAMENTS, B",$96.00 
HC OTHER TEMPOROMANDIBULAR JOINT FIL,$264.00 
HC PALLIATIVE (EMERGENCY) TREATMENT,$172.00 
HC PANORAMIC FILM,$136.00 
HC PARTIAL PULPOTOTOMY APEXOGEN,$403.65 
HC PERIODIC ORAL EVALUATION - ESTABL,$68.00 
HC PERIODIC ORTHODONTIC TREATMENT VI,$376.00 
HC PERIODONTAL MAINTENANCE,$179.00 
HC PERIODONTAL SCALING AND ROOT 4341,$320.00 
HC PERIODONTAL SCALING AND ROOT PLAN,$241.00 
HC PLACEMENT OF DEVICE TO FACILITATE,$698.00 
HC PONTIC - CAST HIGH NOBLE METAL,"$1,359.00 "
HC PONTIC - PORCELAIN FUSED TO HIGH,"$1,379.00 "
HC PONTIC - PORCELAIN FUSED TO PREDO,"$1,300.00 "
HC PONTIC - PORCELAIN/CERAMIC,"$1,401.00 "
HC PONTIC - RESIN WITH PREDOMINANTLY,"$1,359.00 "
HC POST AND CORE IN ADDITION TO CROW,$556.00 
HC POST REMOVAL (NOT IN CONJUNCTION,$383.00 
"HC PRECISION ATTACHMENT, BY REPORT",$986.00 
HC PREFAB PORC/CERAM CROWN-PRIMARY,$164.00 
HC PREFABRICATED ABUTMENT - INCLUDES,"$1,204.00 "
HC PREFABRICATED POST AND CORE IN AD,$440.00 
HC PREFABRICATED STAINLESS STEEL CRO,$362.00 
HC PREFABRICATED STAINLESS STEEL2931,$419.00 
HC PRE-ORTHODONTIC TREATMENT VISIT,$628.00 
HC PREVENTIVE RESIN RESTORATION,$68.00 
HC PRIMARY CLOSURE OF A SINUS PERFOR,"$1,032.00 "
HC PROPHYLAXIS - ADULT,$117.00 
HC PROPHYLAXIS - CHILD,$85.00 
HC PROTECTIVE RESTORATION,$154.00 
HC PROVISIONAL CROWN,$612.00 
HC PROVISIONAL SPLINTING - EXTRACORO,$680.00 
HC PROVISIONAL SPLINTING - INTRACORO,$708.00 
HC PULP CAP - DIRECT (EXCLUDING FINA,$111.00 
HC PULP CAP - INDIRECT (EXCLUDING FI,$117.00 
"HC PULPAL DEBRIDEMENT, PRIMARY AND P",$314.00 
HC PULPAL REGENERATION,$371.00 
HC PULPAL REGENERATION - COMPLETION OF TREATMENT,$371.00 
HC PULPAL THERAPY (RESORBABLE FI3240,$446.00 
HC RADIOGRAPHIC/SURGICAL IMPLANT IND,$250.00 
HC REBASE MAXILLARY PARTIAL DENTURE,$724.00 
"HC REBONDING OR RECEMENTING, AND/OR",$507.00 
HC RECEMENT CAST OR PREFABRICATED PO,$154.00 
HC RECEMENT CROWN,$143.00 
HC RECEMENT FIXED PARTIAL DENTURE,$229.00 
HC RECEMENT IMPLANT/ABUTMENT SUP6093,$227.00 
HC RECEMENT IMPLANT/ABUTMENT SUPPORT,$211.00 
"HC RECEMENT INLAY, ONLAY, OR PARTIAL",$136.00 
HC RE-CEMENTATION OF SPACE MAINTAINE,$109.00 
"HC RE-EVALUATION - LIMITED, PROBLEM",$220.00 
HC RE-EVALUATION û POST-OPERATIVE OFFICE VISIT,$150.00 
HC RELINE COMPLETE MANDIBULAR DE5751,$618.00 
HC RELINE COMPLETE MANDIBULAR DENTUR,$492.00 
HC RELINE COMPLETE MAXILLARY DEN5750,$618.00 
HC RELINE COMPLETE MAXILLARY DENTURE,$492.00 
HC RELINE MANDIBULAR PARTIAL DEN5761,$607.00 
HC RELINE MAXILLARY PARTIAL DEN 5760,$597.00 
HC RELINE MAXILLARY PARTIAL DENTURE,$488.00 
HC REMOVABLE APPLIANCE THERAPY,"$1,297.00 "
HC REMOVABLE ORTHODONTIC RETAINER ADJUSTMENT,$216.00 
HC REMOVABLE UNILATERAL PARTIAL DENT,"$1,359.00 "
HC REMOVAL OF BENIGN ODONTOGENIC CYS,$905.00 
HC REMOVAL OF FIXED SPACE MAINTAINER,$98.00 
HC REMOVAL OF FOREIGN BODY FROM MUCO,$520.00 
HC REMOVAL OF IMPACTED TOOTH - COMPL,$639.00 
HC REMOVAL OF IMPACTED TOOTH - PARTI,$521.00 
HC REMOVAL OF IMPACTED TOOTH - SOFT,$418.00 
HC REMOVAL OF REACTION PRODUCING FOR,$987.00 
HC REPAIR BROKEN COMPLETE DENTURE BA,$277.00 
HC REPAIR CAST FRAMEWORK,$378.00 
HC REPAIR IMPLANT SUPPORTED PROSTHES,$977.00 
HC REPAIR OF ORTHODONTIC APPLIANCE,$278.00 
HC REPAIR OR REPLACE BROKEN CLASP,$342.00 
HC REPAIR RESIN DENTURE BASE,$274.00 
HC REPLACE BROKEN TEETH - PER TOOTH,$240.00 
HC REPLACE MISSING OR BROKEN TEETH -,$241.00 
HC REPLACEMENT OF LOST OR BROKEN RET,$700.00 
HC REPLACEMENT OF REPLACEABLE PART O,$563.00 
HC REPLACEMENT OF SEMI-PRECISION OR,$879.00 
HC RESIN INFILTRATION INCIPIENT,$75.00 
HC RESIN RETAINER û FOR RESIN BONDED FIXED PROSTHESIS,$560.89 
HC RESIN-BASED COMPOSITE - FOUR OR M,$388.00 
HC RESIN-BASED COMPOSITE - ONE SURFA,$198.00 
HC RESIN-BASED COMPOSITE - THREE SUR,$320.00 
HC RESIN-BASED COMPOSITE - TWO SURFA,$258.00 
"HC RESIN-BASED COMPOSITE CROWN, ANTE",$612.00 
HC RESIN-BASED COMPOSITE-FOUR OR2394,$432.00 
HC RESIN-BASED COMPOSITE-ONE SUR2391,$229.00 
HC RESIN-BASED COMPOSITE-THREE 2393,$365.00 
HC RESIN-BASED COMPOSITE-TWO SUR2392,$292.00 
HC RETAINER - CAST METAL FOR RESIN B,"$1,113.00 "
HC RETAINER - PORCELAIN/CERAMIC FOR,"$1,337.00 "
HC RETREATMENT OF PREVIOUS ROOT 3347,"$1,205.00 "
HC RETREATMENT OF PREVIOUS ROOT 3348,"$1,424.00 "
HC RETREATMENT OF PREVIOUS ROOT CANA,"$1,091.00 "
HC RETROGRADE FILLING - PER ROOT,$393.00 
HC ROOT AMPUTATION - PER ROOT,$652.00 
HC SCREENING OF A PATIENT,$75.00 
HC SEALANT - PER TOOTH,$68.00 
HC SEALANT REPAIR û PER TOOTH,$25.00 
HC SIALOLITHOTOMY,"$1,248.00 "
HC SINUS AUGMENTATION WITH BONE OR B,"$4,771.00 "
HC SINUS AUGMENTATION-VERTICAL APP,"$1,500.00 "
HC SOFT TISSUE ALLOGRAFT,"$1,309.00 "
HC SPACE MAINTAINER - FIXED - BILATE,$551.00 
HC SPACE MAINTAINER - FIXED - UNILAT,$402.00 
HC SPACE MAINTAINER - REMOVABLE - UN,$489.00 
HC SUBEPITHELIAL CONNECTIVE TISSUE G,"$1,347.00 "
HC SURGICAL ACCESS OF AN UNERUPTED T,$665.00 
HC SURGICAL PLACEMENT OF IMPLANT BOD,"$2,471.00 "
HC SURGICAL REDUCTION OF OSSEOUS TUB,"$1,069.00 "
HC SURGICAL REMOVAL OF ERUPTED TOOTH,$357.00 
HC SURGICAL REMOVAL OF RESIDUAL TOOT,$402.00 
HC SUTURE OF RECENT SMALL WOUNDS UP,$453.00 
HC TEMPORARY CROWN (FRACTURED TOOTH),$557.00 
"HC THERAPEUTIC PARENTERAL DRUG, SING",$163.00 
HC THERAPEUTIC PULPOTOMY (EXCLUDING,$266.00 
"HC TISSUE CONDITIONING, MANDIBULAR",$284.00 
"HC TISSUE CONDITIONING, MAXILLARY",$283.00 
HC TOBACCO COUNSELING FOR THE CONTRO,$117.00 
HC TOOTH REIMPLANTATION AND/OR STABI,$736.00 
HC TOOTH TRANSPLANTATION (INCLUDES R,"$1,138.00 "
HC TOPICAL APPLICATION OF FLUORIDE,$51.00 
"HC TOPICAL FLUORIDE VARNISH, THERAPE",$65.00 
HC UNSCHEDULED DRESSING CHANGE (BY S,$131.00 
"HC UNSPECIFIED ADJUNCTIVE PROCEDURE,",$250.00 
"HC UNSPECIFIED DIAGNOSTIC PROCEDURE,",$250.00 
HC UNSPECIFIED FIXED PROSTHODONTIC P,$250.00 
"HC UNSPECIFIED IMPLANT PROCEDURE, BY",$250.00 
HC UNSPECIFIED ORAL SURGERY PROCEDUR,$250.00 
HC UNSPECIFIED ORTHODONTIC PROCEDURE,$250.00 
HC UNSPECIFIED PERIODONTAL PROCEDURE,$250.00 
"HC UNSPECIFIED PREVENTIVE PROCEDURE, BY REPORT",$250.00 
HC UNSPECIFIED RESTORATIVE PROCEDURE,$250.00 
HC VERTICAL BITEWINGS - 7 TO 8 FILMS,$125.00 
HC 3D RENDER W/O POSTPROCESS,$614.62 
HC 3D RENDERING W/POSTPROCESS,"$1,706.20 "
"HC CCTA W/WO, STRXR","$4,645.25 "
HC CT ABD & PEL W & W/O CON,"$7,997.27 "
HC CT ABD & PEL W/CONT,"$7,077.16 "
HC CT ABD & PEL W/O CONT,"$4,529.33 "
HC CT ABDOMEN W/DYE,"$5,236.93 "
HC CT ABDOMEN W/O & W/DYE,"$5,944.52 "
HC CT ABDOMEN W/O DYE,"$3,396.70 "
HC CT ANGIO ABD&PELV W/O&W/DYE,"$8,956.03 "
HC CT ANGIO ABDOM W/O & W/DYE,"$7,074.74 "
HC CT ANGIO ABDOMINAL ARTERIES,"$2,939.06 "
HC CT ANGIO LWR EXTR W/O&W/DYE,"$3,551.26 "
HC CT ANGIO UPR EXTRM W/O&W/DYE,"$2,407.40 "
HC CT ANGIOGRAPH PELV W/O&W/DYE,"$3,948.53 "
"HC CT ANGIOGRAPHY, CHEST","$5,713.89 "
HC CT CHEST SPINE W/DYE,"$6,669.02 "
HC CT CHEST SPINE W/O & W/DYE,"$7,465.97 "
HC CT CHEST SPINE W/O DYE,"$3,318.21 "
HC CT COLONOGRAPHY DX,"$1,532.32 "
HC CT GUIDE FOR TISSUE ABLATION,"$6,627.97 "
HC CT HEAD/BRAIN W/DYE,"$3,959.39 "
HC CT HEAD/BRAIN W/O & W/DYE,"$4,665.78 "
HC CT HEAD/BRAIN W/O DYE,"$2,827.97 "
HC CT HRT W/3D IMAGE,"$4,645.25 "
HC CT HRT W/O DYE W/CA TEST,"$3,948.53 "
HC CT L EXTR W AND WO CONTRAST,"$4,462.92 "
HC CT LIMITED OR FOLLOW-UP STUDY,"$1,043.28 "
HC CT LOWER EXTREMITY W/CONTRAST,"$3,675.63 "
HC CT LUMBAR SPINE W/DYE,"$6,870.68 "
HC CT LUMBAR SPINE W/O & W/DYE,"$7,691.78 "
HC CT LUMBAR SPINE W/O DYE,"$3,418.43 "
HC CT MAXILLOFACIAL W/CONTRAST,"$4,235.91 "
HC CT MAXILLOFACIAL W/O & W/CONTRAST,"$5,146.37 "
HC CT MAXILLOFACIAL W/O CONTRAST,"$3,500.54 "
HC CT NECK SPINE W/DYE,"$6,669.02 "
HC CT NECK SPINE W/O & W/DYE,"$7,465.97 "
HC CT NECK SPINE W/O DYE,"$3,318.21 "
HC CT ORBIT/EAR/FOSSA W/DYE,"$3,929.21 "
HC CT ORBIT/EAR/FOSSA W/O DYE,"$3,330.29 "
HC CT ORBIT/EAR/FOSSA W/O&W/DYE,"$4,296.29 "
HC CT PELVIS W/DYE,"$4,644.05 "
HC CT PELVIS W/O & W/DYE,"$5,201.91 "
HC CT PELVIS W/O & W/DYE 52,"$5,201.91 "
HC CT PELVIS W/O DYE,"$2,322.02 "
HC CT PERFUSION W/CONTRAST CBF,$945.47 
HC CT SCAN FOR NEEDLE BIOPSY,"$3,267.50 "
HC CT SFT TSUE NCK W/O & W/DYE,"$5,256.25 "
HC CT SOFT TISSUE NECK W/DYE,"$4,454.47 "
HC CT SOFT TISSUE NECK W/O DYE,"$3,652.69 "
HC CT THORAX W/DYE,"$7,286.06 "
HC CT THORAX W/O & W/DYE,"$8,156.66 "
HC CT THORAX W/O DYE,"$3,624.92 "
HC CT: U EXTR W AND WO CONTRAST,"$5,152.40 "
HC CT; U EXTR W CONTRAST,"$4,122.41 "
HC CT; U EXTR WO CONTRAST,"$3,324.25 "
HC INSERT DUODENOSTOMY/JEJUNOSTOMY TUBE PERQ,"$4,554.15 "
HC CT LOWER EXTREMITY W/O CONTR,"$2,917.32 "
"HC CT ANGIOGRAPHY, HEAD","$6,183.61 "
"HC CT ANGIOGRAPHY, NECK","$6,343.00 "
HC AMYVID FLORBETAPIR F 18 INJ,"$33,119.54 "
HC AXUMIN,"$46,819.21 "
HC DATSCAN 5MILLICURES INJ,"$23,794.16 "
HC F18 FDG =< 45 MCI,"$1,802.59 "
HC FLUCICLOVINE F-18,"$46,819.21 "
HC FLUTEMETAMOL F18 DIAGNOSTIC,"$10,494.00 "
HC GA67 GALLIUM PER 10 MCI PER DOSE,"$4,037.80 "
HC GALLIUM 68-DOTATATE INJECTION,"$46,867.28 "
HC GALLIUM GA-68,"$4,037.80 "
"HC I131 SERUM ALBUMIN, DX","$11,680.77 "
HC IN111 PENTETATE,"$17,629.31 "
HC INDIUM IN-111 AUTO WBC PER DOSE,"$24,875.71 "
HC INDIUM IN-111 PENTETREOTIDE,"$40,639.33 "
HC IODINE I-123 IOBENGUANE =< 15 MCI,"$4,824.93 "
HC IODINE I-123 IOFLUPANE =< 5 MCI,"$4,830.93 "
HC IODINE I-123 SOD IODIDE MIC,$672.97 
"HC IODINE I-131 IODIDE CAP, DX",$480.69 
HC NEURACEQ  RADIOPHARM DX BETA AMYLOID PET,"$26,437.95 "
HC SODIUM FLUORIDE F-18 =< 30 MCI,"$1,802.59 "
HC TC99M BICISATE,"$18,013.86 "
HC TC99M EXAMETAZIME,"$18,626.74 "
HC TC99M LABELED RBC,$360.52 
HC TC99M MAA,"$1,336.07 "
HC TC99M MEBROFENIN,$397.29 
HC TC99M MEDRONATE,$242.38 
HC TC99M MERTIATIDE,"$3,142.99 "
HC TC99M PENTETATE,$905.37 
HC TC99M PERTECHNETATE,$203.69 
HC TC99M PYROPHOSPHATE,$203.21 
HC TC99M SESTAMIBI,$817.17 
HC TC99M SULFUR COLLOID,$763.94 
HC TC99M TETROFOSMIN,$418.79 
HC TECHNETIUM TC99M 0.5MCI,"$6,248.34 "
HC TECHNETIUM TC-99M AEROSOL,$860.43 
HC TL201 THALLIUM PER 1 MCI,$173.65 
HC AMBULATORY EEG MONITORING,"$2,336.51 "
HC CEREBR SEIZURE PORT 16 CH; EA 24 HRS,"$3,943.70 "
HC CEREBR SEIZURE PORT 16 CH; EA 24 HRS,"$3,943.70 "
HC EEG AWAKE & DROWSY,"$3,032.69 "
HC EEG EXTEND MONIT 41-60 MINUTES,"$3,295.98 "
HC EEG MONITORING/VIDEORECORD,"$22,836.24 "
HC EEG MONITORING/VIDEORECORD,"$22,836.24 "
"HC EEG, AWAKE AND ASLEEP","$3,470.25 "
"HC EEG, OVER 1 HOUR","$3,923.94 "
HC ELECTRODE STIMULATION BRAIN,"$1,220.78 "
HC POLYSOM <6 YRS CPAP/BILVL,"$8,324.51 "
HC POLYSOM 6/>YRS CPAP 4/> PARM,"$4,610.24 "
HC WADA ACTIVATION TEST,"$2,969.24 "
"HC ELECTROCARDIOGRAM, TRACING",$486.62 
"HC ELECTROCARDIOGRAM, TRACING 76",$486.62 
"HC ECG MONITOR/RECORD, 48 HRS",$594.09 
"HC ECG MONITOR/REPORT, 48 HRS",$887.51 
HC CRITICAL CARE 1ST HOUR,"$6,369.28 "
HC CRITICAL CARE ADDL 30 MIN,"$3,185.25 "
HC ED SUTURE REMOVAL VISIT LVL 1,$430.92 
HC ED TRIAGE VISIT,$430.92 
HC EMERG DEPT F/U VISIT LVL 1,"$1,312.15 "
HC EMERG DEPT F/U VISIT LVL 2,"$1,508.80 "
HC EMERG DEPT F/U VISIT LVL 3,"$2,182.13 "
HC EMERG DEPT F/U VISIT LVL 4,"$2,492.63 "
HC EMERG DEPT F/U VISIT LVL 5,"$2,952.05 "
HC EMERGENCY DEPT VISIT LVL 1,"$2,624.30 "
HC EMERGENCY DEPT VISIT LVL 2,"$3,017.60 "
HC EMERGENCY DEPT VISIT LVL 3,"$4,364.25 "
HC EMERGENCY DEPT VISIT LVL 4,"$4,985.25 "
HC EMERGENCY DEPT VISIT LVL 5,"$5,904.10 "
HC URGENT CARE EST LVL 2,"$1,495.00 "
HC URGENT CARE EST LVL 3,"$1,495.00 "
HC URGENT CARE EST LVL 3 - 25,"$1,495.00 "
HC URGENT CARE EST LVL 4 - 25,"$1,495.00 "
HC URGENT CARE NEW LVL 3 - 25,"$1,495.00 "
HC URGENT CARE NEW LVL 4,"$1,495.00 "
HC BREATH HYDROGEN TEST,"$1,317.38 "
HC GI TRACT CAPSULE ENDOSCOPY,"$5,212.35 "
HC PROCTOSGMDSC RGD DX W/WO COLLJ SPEC BR/WA SPX,$915.70 
"HC HEMODIALYSIS, ONE EVALUATION","$2,887.13 "
HC APPLICATON ON-BODY INJECTOR,$257.20 
"HC HYDRATION IV INFUSION, 1ST HOUR","$1,325.13 "
"HC HYDRATION IV INFUSION, ADDITIONAL HOUR",$639.64 
HC INJECTION - SC/IM,$382.78 
HC IRRIG DRUG DELIVERY DEVICE,$393.65 
"HC NON CHEMO INFUSION, 1ST HOUR","$1,597.07 "
"HC NON CHEMO INFUSION, ADDITIONAL HOUR",$719.04 
"HC NON CHEMO INFUSION, CONCURRENT",$370.70 
"HC NON CHEMO INFUSION, SEQ 1ST HOUR",$990.77 
"HC NON CHEMO IV PUSH 0-15 MINUTES, INITIAL",$382.78 
"HC NON CHEMO IV PUSH 0-15 MINUTES, SEQ",$382.78 
"HC NON CHEMO IV PUSH, SAME DRUG, REPEAT",$257.20 
"HC PROLONG IV INFUSION, REQ PUMP",$753.48 
HC RFL&MAIN IMPLT PMP/RSVR RX DLVR SPI/BRN BY PHYS,"$3,010.30 "
"HC THER/PROPH/DIAG INJ, IA",$382.78 
"HC THER/PROPH/DIAG INJ, IV PUSH",$382.78 
HC FETAL MONITOR W/REPORT,$120.75 
HC L&D OPERATING ROOM FLAT FEE,"$4,303.53 "
HC L&D OPERATING ROOM PER MINUTE,$143.45 
HC CIRCUMCISION,$698.41 
HC ATTENDANCE AT DELIVERY,$289.80 
HC LDR DELIVERY ROOM,"$7,195.00 "
HC MULTPLE BIRTH RESOURCES,"$5,318.82 "
HC AB; ENCEPHALITIS CALIF,$65.21 
HC AB; NEISSERIA MENINGITIDIS,$65.21 
"HC ACYLCARNITINES, QUANT",$235.46 
HC AGENT NOS ASSAY W/OPTIC,$146.11 
HC ALANINE AMINO (ALT) (SGPT),$91.77 
"HC ALPHA-1-ANTITRYPSIN, TOTAL",$248.75 
"HC ALPHA-FETOPROTEIN, SERUM",$315.16 
"HC AMINO ACIDS, QUAN, 6 OR MORE","$1,127.81 "
HC ANGIOTENSIN I ENZYME TEST,$322.40 
HC ASSAY 17- KETOSTEROIDS,$136.45 
HC ASSAY ACID PHOSPHATASE,$51.92 
HC ASSAY OF 5-HIAA,$207.69 
HC ASSAY OF ACTH,$567.53 
HC ASSAY OF ALBUMIN,$62.79 
HC ASSAY OF ALDOLASE,$422.63 
HC ASSAY OF ALDOSTERONE,$710.01 
HC ASSAY OF ALUMINUM,$231.84 
HC ASSAY OF AMIKACIN,$211.31 
HC ASSAY OF AMMONIA,$202.86 
HC ASSAY OF AMYLASE,$143.69 
HC ASSAY OF ANDROSTENEDIONE,$476.96 
HC ASSAY OF APOLIPOPROTEIN,$206.48 
HC ASSAY OF ARSENIC,$313.95 
HC ASSAY OF ASCORBIC ACID,$147.32 
HC ASSAY OF BETA-2 PROTEIN,$321.20 
HC ASSAY OF BLOOD CHLORIDE,$103.85 
HC ASSAY OF BLOOD FATTY ACIDS,$120.75 
HC ASSAY OF BLOOD OSMOLALITY,$165.43 
HC ASSAY OF BLOOD/URIC ACID,$106.26 
HC ASSAY OF CALCITONIN,$393.65 
HC ASSAY OF CERULOPLASMIN,$182.33 
HC ASSAY OF CHROMIUM,$254.78 
HC ASSAY OF CK (CPK),$102.64 
HC ASSAY OF COPPER,$364.67 
HC ASSAY OF CORTICOSTEROIDS,$243.92 
HC ASSAY OF CPK IN BLOOD,$138.86 
HC ASSAY OF CREATINE,$72.45 
HC ASSAY OF CREATININE,$137.66 
HC ASSAY OF CRYOGLOBULIN,$128.00 
HC ASSAY OF DIGOXIN,$195.62 
HC ASSAY OF DIHYDROXYVITAMIN D,$677.41 
HC ASSAY OF ERYTHROPOIETIN,$334.48 
HC ASSAY OF ESTRADIOL,$432.29 
HC ASSAY OF ESTROGENS,$449.19 
HC ASSAY OF FERRITIN,$271.69 
HC ASSAY OF FETAL FIBRONECTIN,$876.65 
HC ASSAY OF FREE THYROXINE,$283.62 
HC ASSAY OF G6PD ENZYME,$234.26 
HC ASSAY OF GENTAMICIN,$206.48 
HC ASSAY OF GGT,$170.26 
"HC ASSAY OF HAPTOGLOBIN, QUANT",$170.26 
"HC ASSAY OF HEMOSIDERIN, QUAL",$45.89 
HC ASSAY OF INSULIN,$240.29 
HC ASSAY OF IRON,$115.92 
HC ASSAY OF LACTIC ACID,$231.84 
HC ASSAY OF LDH ENZYMES,$72.45 
HC ASSAY OF LEAD,$207.69 
HC ASSAY OF LIDOCAINE,$106.26 
HC ASSAY OF LIPASE,$243.92 
HC ASSAY OF LIPOPROTEIN,$111.09 
HC ASSAY OF LITHIUM,$159.39 
HC ASSAY OF MAGNESIUM,$120.75 
HC ASSAY OF MERCURY,$269.27 
HC ASSAY OF METANEPHRINES,$537.34 
HC ASSAY OF MYOGLOBIN,$258.41 
HC ASSAY OF NICKEL,$210.11 
HC ASSAY OF PARATHORMONE,$590.47 
HC ASSAY OF PHENOBARBITAL,$169.05 
"HC ASSAY OF PHENYTOIN, FREE",$67.62 
"HC ASSAY OF PHENYTOIN, TOTAL",$184.75 
HC ASSAY OF PHOSPHORUS,$80.90 
HC ASSAY OF PREALBUMIN,$135.24 
HC ASSAY OF PRIMIDONE,$149.73 
HC ASSAY OF PROINSULIN,$126.79 
HC ASSAY OF PROLACTIN,$410.55 
"HC ASSAY OF PROTEIN, OTHER",$64.00 
"HC ASSAY OF PROTEIN, SERUM",$140.07 
"HC ASSAY OF PROTEIN, URINE",$113.51 
"HC ASSAY OF PSA, FREE",$294.63 
HC ASSAY OF PYRUVATE,$177.50 
HC ASSAY OF QUINIDINE,$82.11 
HC ASSAY OF SERUM ALBUMIN,$76.07 
