Description,Price
US PREGNANCY LTD        ,637.45
LEVOTHYRXN 500MCG VL    ,1140.57
TRENTAL TAB 400 MG      ,21.55
IMPLANT KNEE 200MM ENDMD,20052.25
LEAD SOLIA S PROMRI 53  ,5134.5
LINER XLPE 20X50-52X32  ,3400
INSERT ARTC KN 5-6 11MM ,10516.5
LEAD SOLIA S PROMRI 45  ,5134.5
SCREW BN CANN 31734-85  ,4131
L.E.T SOL 3 ML          ,201.16
MONTELUKAST TAB 10 MG   ,32.33
MAXZIDE TAB             ,21.55
ROD LEGACY 5.0CM SPINE  ,1800
ROD LEGACY 6.0CM SPINE  ,1800
TROPHAMINE 6% 500ML     ,548.32
TROPHAMINE 10% 100 MLS  ,592.73
TROMETHAMINE 500ML INJ  ,1127.26
LABETALOL 100 MG VIAL   ,28
GLYBURIDE TAB 5 MG      ,21.55
GLIMEPIRIDE TAB 2 MG    ,21.55
REPAGLINIDE TAB 1 MG    ,30.52
SCREW TIB XTN STEM      ,575
HEAD BIP 42MM 28MM ACUMT,3825
HEAD BIP HIP 44X28      ,3825
HEAD BIP HIP 45X28      ,3825
HEAD BIP HIP 47X28      ,3825
TUBAL BILAT W/C-SECT    ,2142.75
HIV AB WESTERN BLOT     ,690.55
PROSTAGLANDIN ADMIN     ,4833.71
ORTHO-SPINE UNIT PRIV   ,1793
ORTHO-SPINE UNIT SEMI   ,1793
TACK ORTH FX PIN PLT    ,471.5
SCREW BN LCK 24X4MM     ,2422
O.R. L&D MAJR 1ST 30    ,2707.62
DS DNA AB               ,312.87
GWIRE ORTH 5.75X.062IN  ,312.5
PENTAMIDINE 300 MG INJ  ,2665.77
INDOCIN I.V. 1 MG VL    ,289.17
BUMETANIDE 1 MG INJ     ,139.59
MEDICAL - SEMI PVT      ,1793
MEDICAL - PVT           ,1793
KWIRE FX T2 ORTH 3X285MM,1400.75
GWIRE ORTH L800 L8 OD3M ,1655.25
SCREW T2 LCK F-T 4X26MM ,1760
SURGICAL 4 - SEMI PVT   ,1793
SHELL ORTH OD50 ACETABUL,6400
SURGICAL 4 - PVT        ,1793
FIORICET TAB            ,30.52
BIT DRL OD4.0 CLBRT     ,1916.75
KIT SUT MNSCL ROOT REPR ,10665
DILTIAZEM TAB 30 MG     ,21.55
THYROID TAB 1 GR        ,37.7
ALBUMIN INF 5% 250ML    ,659.73
TETANUS IG HUMAN 250 U  ,2441.16
SCREW BN4.0X28MM LOK NAI,2494.75
SCREW BN 3.5X14 CORT LK ,1639
SCREW BN 3.5X16MM CORTL ,1639
ISLET CELL AB           ,772
BIT DRL QC STRL DISP 2MM,575
ESTROGN CONJ TAB.625    ,21.55
PREDNISONE TAB 20 MG    ,32.33
SCREW BN 4.0X32MM LOK NA,2569.5
CATH STNT SET 35CM22FR  ,892.25
PHENOBARB ELX 5ML       ,32.33
PREDNISONE TAB 5 MG     ,19.76
TRAZADONE (DESYREL) QN  ,522.06
COUMADIN TAB 2 MG       ,21.55
COUMADIN TAB 2.5 MG     ,21.55
COUMADIN TAB 5 MG       ,21.55
BIT DRILL 1.8X100MM SS  ,448.5
TROPICAMD DPS 1% 2ML    ,158.05
PHENYLPH DP 2.5% 2ML    ,52.09
CARNITINE TOT & FREE QN ,1612.51
CTHDX 5F 100 G4922      ,200
HIV-1 AB QUAL           ,764.61
PLATE OLCRNN RT ULNA 65 ,8847
ANTILIRIUM 2 MG AMP     ,111.37
PCU - PVT               ,2892
SURGICAL PCU PRIV       ,2892
PCU - SEMI PVT          ,2892
NUSHIELD 1SQCM          ,6975
IVP SINGLE/INITIAL DRUG ,525.2
INJECTION IM OR SQ      ,155.51
TREATMENT ROOM          ,1872.23
METHOTREXATE RHEUMAT QN ,1270.01
DRESSING ADAPTC 3X8     ,13.5
CARDIOVERSION EXTERNAL  ,1100.08
GRAFIXPL PRIME 1SQCM   ,1359.75
CLORPACTIN 2 GM         ,75.44
MORPHINE EPD/IT PF 10 MG,73.75
ARWY NASO 28FR ROBTZ LF ,25.25
ARWY NASO 30FR ROBTZ LF ,25.25
ARWY 32FR NASO RBE      ,25.25
AIRWAY PHGEAL L155MM OD3,25.25
SCREW BN 4.7X42MM TIAL6V,1100
SCREW BN 4.7X56MM TIAL6V,1100
SCREW BN 4.7X60MM       ,1100
BIT DRILL 4.2MM 140MM   ,312.5
GUIDEWIRE BALL TIP      ,2128
NAIL 10X315MM TIB IM CAN,9350
NAIL 10X330MM TIB IM CAN,9350
SHEATH FLXR 7FR G29986  ,552
LEAD SOLIA S PROMRI 60  ,5134.5
HANDPIECE INTPLS COAX ML,372
BIT DRL 2.8MM PLRS 3    ,575
SCREW BN 3.5X 12 LOPRO  ,935
HOMATROPINE 2% 5ML      ,247.86
PILOCARPINE 1 %  15 ML  ,116.75
PILOCAR 2% 1ML          ,41.31
PILOCARPINE HCL 4% 15 ML,82.61
PHENYLEPHRN 10% 5ML     ,140.09
STEM FEM STD OFST ANTHLG,15000
SCREW 3.5 LOCK W/STARD R,1377.75
SCREW LOCKING 3.5X32 212,1377.75
SCREW LCP 3.5X36 STRDR  ,1377.75
PLATE LCP 3.5MM 223.581 ,3519
PLATE LCP 3.5MM 223.591 ,3658.25
PLATE 3.5LCPH 7HEAD/SHAF,3933
PLATE T 1.5 96X10 SS 3.5,4331.25
PLATE RECON LCP 3.5X98MM,3978
PLATE RECON 3.5 LCP 168M,5649.75
STEM TIB LNG KN 100X10MM,5457
STNT GFT AFX2 25X16MM   ,69480
PLATE 9 HL LCK STR BN OR,8491.5
SCREW BN 4.0X42MM LOK NA,2128
PULSE CO OXIMETRY SPCO% ,276.66
XR ELBOW 2 VIEWS LT     ,520.77
SCREW BNE 44MM LOK      ,2422
SCREW BN LOK 4.0X46MM   ,2569.5
CTHDX IMG2 5F035 BERN 65,120.75
SURGICAL ICU PRIV       ,4089
CCU/ICU BED             ,4089
PSY NORTH-SEMI          ,4097
PSY NORTH-PRIV          ,4097
PSY EAST-SEMI           ,4097
PSY EAST-PRIV           ,4097
PSY SOUTH-SEMI          ,4097
PSY-SOUTH PRIV          ,4097
PSY WEST-SEMI           ,4097
PSY WEST-PRIV           ,4097
CATH ANGIO 5FR 65CM     ,127
CTHDX IMGR2 5F035 PIG 65,120.75
CATH DX 5F PGTL CRV IMG2,120.75
SURGICEL 4 X 8          ,150
DERMABOND SKIN ADHESIVE ,353.84
XYLOCAINE 1% 20ML       ,61.08
DEXAMETH TAB 0.5 MG     ,30.52
CATAPRES TTS-1 PATCH    ,88
CATAPRES TTS-2 PATCH    ,131.11
CATAPRES TTS-3 PATCH    ,163.44
SCREW BN 3.5X16MM TI FT ,1148.5
SCREW 12MM 3.6MM STD VAR,1150
SCREW BN 4MM 50MM       ,2800
KWIRE 2.3X230MM MONSTER ,328.25
SCREW NLEX F-T 48X4MM   ,2494.75
SR MENTAL HEALTH - SEMI ,4097
BEHAVIORAL HLTH-SEMI    ,4097
SR MENTAL HEALTH - PVT  ,4097
BEHAVORIAL HLTH-PVT     ,4097
SCREW 4.5MMX50MM HEAD   ,2896
SCREW MONSTER 3.5X30MM  ,3307.5
CNTRSNK MNSTR HEAD 4.5MM,1717.75
SCREW MONSTER HEADED 7MM,2325
KWIRE SMOOTH 1.4MMX150MM,405.5
LINER NTRL ARCMXL E-36MM,4675
SCREW BN 4.5X38MM SHORT ,2287.5
DRILL 2X85MM LONG SOLI  ,1541.5
GWIRE VASC ANG .035/150 ,416.5
DRILL INTERTAN LAG SCREW,2375
LD3/OBSTETRICS - SEMI   ,1642
OBSTETRICS - PVT        ,1642
LABOR/DELIVERY SEMI     ,1642
LABOR/DELIVERY PVT      ,1642
OVERLAY MATTRESS ECLIPSE,89
CDU PRIV ROOM           ,1793
CDU SEMI-PRIV ROOM      ,1793
CDU ROOM CORRECT        ,1658.98
CDU ROOM CORRECT        ,1658.98
BOLD EXPANSION FEM NECK ,3407
CANNULA KNIFE CYSTO SHAR,1034.25
MANUAL DIFFERENTIAL     ,122.17
HEPATITIS C CONFIRM     ,697.93
HEP B CORE AB TOTAL     ,479.48
NURSERY LEVEL 1         ,900
NURSERY LEVEL 2         ,2287
HB S AB QUAL            ,433.21
HEP A AB IGM QUAL       ,277.7
RECOVERY 1 HOUR         ,1401.44
HEP B CORE AB IGM QL    ,396.19
HEPATITIS C AB QUAL     ,818.29
HEPATITIS BE AB QL      ,385.07
HEP A AB TOTAL          ,468.4
SOMATOMEDIN C IGF-1     ,323.98
BORD PERTUSSIS AG IFT   ,411
LEG PNEUMOPHILIA AG IFT ,298.05
HEP B S AG EIA          ,266.59
NUSHIELD 1SQCM          ,948
HEP BE AG EIA           ,266.59
SCREW BN 4.5X32MM TI HUM,1850
NURSERY - NEONATAL      ,3027
CATH IV JELCO 22G X 1   ,6
CREATININE BLD          ,398.04
FTA AB CONFIRM          ,486.9
SET GSTRM ENT PLC GW SM ,945
TUBE GSTRM 10CM12FR BLN ,647
TUBE FEED 18FR 10CM 5ML ,647
TUBE FD 20FR 10CM 20ML  ,647
NURSERY - INTENSIVE CARE,4682
IMPLANT UROLIFT PROSTATC,7437.5
MEROPENEM 500 MG INJ    ,595.15
EEG REC AW & DROWSY     ,2655.4
ALPRAZOLAM TAB .25MG    ,30.52
BLDE SAW SGTL S6 90X1   ,566.75
BLDE SAW SGTL S6 90X2   ,566.75
DEVICE PAP 22MM PRSS PRT,203
TAMBOCOR TAB 100 MG     ,30.52
PLATE LCP 3.5MM 223.621 ,3631.5
PENTZOCN50/NALXN TAB    ,37.7
SCREW BN 7MM 40MM CANN  ,2400
PLATE FSN 3HL 67X3.5MM  ,12920
CARBAMAZEPIN TAB 200    ,30.52
CARBAMAZEPINE SR 200 MG ,30.52
OXCARBAMAZEPIN TAB 150MG,30.52
MYDRIACYL DP .5 15ML    ,369.99
ISOPTO TEARS DP 15ML    ,71.84
MAXITROL OP SOL 5ML     ,307.14
MAXITROL OP ONT 3.5G    ,307.14
CELL CT&DIFF BODY FL    ,501.7
GW ESCPC 035 450 ANG    ,1567.5
SCREW BN 3.5XL36MM CORT ,389
VALCYCLOVIR HCL TAB  500,37.7
EFAVIRENX CAP 200 MG    ,43.11
RITONAVIR CAPSULE 100 MG,30.52
SCREW BN 5.9X75MMTIAL6V4,2990
ZIDOVUDINE/LAMIVUDIN TAB,82.61
FAMCICLOVIR TAB 500 MG  ,71.84
ACYCLOVIR CAP 200 MG    ,32.33
HYDROCDN2.5/APAP 5ML    ,37.7
ABA/LAM/ZID 300/150/300 ,125.73
INSTRC FLOWMETER HOME   ,108.88
PLATE 75X12-16.2MM 9 HL ,10191.5
CHLORIDE BLD            ,248.08
SCREW BN CANC LOPRO3X14 ,575
TISSUE EXPANDER 18.5X4CM,7820
PLATE SPN 24 2 LVL PRTX ,8075
PLATE CERV 34MM 2LVL    ,8075
CATH BLDL 3MM 150X30CM  ,1852.5
CHLORIDE UR             ,227.71
SPONGE RAYTEX 4X4       ,9
SCREW TI HYPROCUR SZ6   ,10625
SCREW HYPROCUR SINUS 8  ,10625
IMPLANT URO DURASPHR 1ML,1697.5
CHLOROTHIAZIDE SUS 250/5,88
DEMOCLOCYCLINE 150MG TAB,71.84
SMEAR WET PREP WO STAIN ,209.19
CAP END EBA2 NAIL UNIVER,1265
NAIL TRA 180MM EBA2 IM  ,8500
SCREW TRA 80MM CEPHALIC ,3420
SCREW TRA 85MM CEPHALIC ,2750
SCREW TRA 30MM CORTICAL ,1100
DRL SCR STRT CMPR 7MM   ,1050
SCREW BN 4MMX65MM       ,2115.5
AMMONIUM CL 5 MEQ/ML  VL,152.68
BLADE TRNCT 62 HEMI1    ,6375
INSERT HUM MED 39MM SZ6 ,6832
DEXAMETH OPH SOL 5ML    ,30.52
CLAMP EX-FIX HFFMN III  ,6628
GWIRE HT MD 190         ,924
STEM FEMORAL HIP P2 SZ9 ,16875
HEAD HUM GLNSPHR MD 39MM,13245
BLADE CAP INOMED 54MM SH,5525
EXTRACTOR STEM INSTRUMEN,3825
BLADE CUP SZ 54 FINISH  ,5525
SCREW RETRUSN 20MM      ,10871.5
ECT WITH MONITORING     ,1989.84
ASPIRIN/DIPYRID 25/200  ,25.14
MEXITIL CAP 200 MG      ,3.63
CILOSTAZOL TAB 100 MG   ,25.14
CLOPIDOGREL TAB 75 MG   ,41.31
AMIODARONE TAB 200MG    ,44.91
AMIODARONE CORDARONE QN ,249.94
CS ADDL 30 MIN          ,2449.33
VASOTEC TAB 5MG         ,30.52
BASEPLATE PST THRD 30X25,11814.5
MEGESTROL ACET 20 MG PO ,11.56
MEGESTROL ACE 400 MG LIQ,16
PACK LAP CUST DYNJC3139 ,156.25
RSV-MAB 50 MG IM INJ    ,8074.48
SCREW GLND CNTRL 6.5X25 ,1700
TRACE ELEMENTS 3 ML     ,107.76
EEG REC AW & ASLEEP     ,2471.21
ALDESLEUKIN SINGLE VIAL ,5349.39
CMV IGG QUAL            ,627.59
FLECAINIDE TAMBOCOR QN  ,348.06
MORPHINE ORAL 5ML       ,41.31
BIT DRL 3.5MM PUSH PULL ,2118.5
GENTAMICIN PEAK QN      ,647.97
DRILL SURG CANN 3.5MM   ,1662.5
HEAD GLND 39MM +4MM LAT ,13245
D70W 500ML/1000ML BT    ,380.51
SCREW 10X2.7MM LOCK PLT ,1705
WIRE FX 150MM 1.1MM KRSH,644
CUP ACTB PNCL 62        ,8000
IMPLANT BRST MEMGL 800CC,7004
SIZER IMPL ULT HI PRFL R,2270.5
GWIRE SXTNT SPN BLNT    ,312.5
FACTOR 8 AHG            ,1171.9
D5W 150ML               ,305.74
CANNULA SUC PAL 3MMX30CM,575
TRAY HYSTERO-SALPING    ,127.5
LIVER-KIDNEY MICRO AB   ,525.78
VOLUME MEASUREMENT UR   ,37.03
JO-1 ANTIBODY           ,381.37
SCREW ORTH CANN 4X40MM  ,937.5
HIV 1 VIRAL LOAD        ,1303.34
NM BONE MARROW W BDY    ,5421.15
ANCH SUT AR-2323PSLM    ,5148
IMMUNOHISTOCHEM EA AB   ,801.63
EDROPHONIUM 50 MG VL    ,220.93
CULT H PYLORI SCR       ,335.08
PATH STAIN GROUP 2      ,468.4
PATH STAIN GROUP 2      ,468.4
PATH STAIN GROUP 2      ,468.4
PATH STAIN GROUP 2      ,468.4
SCREW CORT AR-8935-16   ,230
ANTIBODY ELUTION EA     ,451.67
PLATE FIBULA STR 12 HL  ,4725
POLYMIXN B 500000 U INJ,81.84
TOBRAMYCIN QUANT        ,801.63
NEONATAL TRANSFER BED   ,2200
NICU TRANSFER BED       ,3739
BIL ENDO W/BIOP         ,3101.94
TRAY SUTURE SPECIAL     ,104.25
DILATION OF URETER      ,2984.39
TROCR AUTOSUT 176671    ,279.5
TRAY SIGMOIDOSCOPY      ,183.5
SCREW BN LCK 5X44MM     ,1675.75
BRACE CLAVICLE SMALL    ,84.25
BRACE CLAVICLE MED      ,96
TROCAR APPLE 900-820    ,190.5
BLADE LINVATEC 9246     ,218.75
BRACE CLAVICLE INFAY    ,84.25
BX THYROID              ,633.29
DILANTIN CAP 100 MG     ,30.52
KIN-AIRE W/SCL DAILY    ,264.25
PLATE SLF-CP 2462-07    ,477
CULT BORDETELLA PERT SCR,312.87
PLATE SLF-CP 2462-08    ,496.75
DHEA-S                  ,623.89
SCREW BABSRB 15X4.75MM  ,3071
TUBE ENDO W/CUFF 3.0    ,51.5
DIET INSTRUC EA HOUR    ,144.3
SET EXTENSN W/T CONN    ,9.5
SET IV ADM MICRODRIP    ,61
COLLAR CERV FOAM MED    ,42.25
SELENIUM SAHMP 1%  330ML,82.61
CANNULA PASSPORT BTN L3C,529
DRN SUBDIPHRGMTC ABCESS ,5786.75
PERITONL ABSCES DRN PERC,5928.95
CATH FOG BIL BALN 5F    ,340.25
CATH FOG BIL BALN 6F    ,340.25
DRESSING OPTIFOAM 5X4IN ,16.5
ELEVATOR ARM            ,82
SET ANES W/CAIR CLMP    ,7.25
EXERCISER HAND LRG      ,56.25
HALTER HEAD SML         ,68
HALTER HEAD MED         ,73.75
HALTER HEAD LRG         ,73.75
LINEZOLID 600MG PO      ,433.09
LINEZOLID 600 MG INJ    ,945.76
EGD FLX DX              ,3078.91
VASOPRESSIN 20 UNIT INJ ,513
HEAD FEM 1422800 EXAC   ,3150
SUPPORT LUMB SAC X-S    ,133.25
CA 15-3 QN              ,359.16
PROS SPEC AG (PSA) TOTAL,583.18
IMM GLOB HUMAN IV       ,253.74
THROMBIN/FIBRIN/APRO 2ML,1542.91
TISSEEL 10 ML TOPICAL   ,4436.48
THROMBIN JMI 5000 IU INJ,163
THROMBI-PAD             ,145
BIT DRL 4.0 AR-8967-40C ,1852.5
FLUZONE VACCINE 3Y> IM  ,149.94
UA W O MICRO AUTO       ,323.98
MINOR SURG 1ST 30MIN    ,1765.23
BELT TRAC PELV 30-34    ,125.25
LINER NTRL E-36 10000857,7600
BELT TRAC PELV 34-38    ,73.75
SICKLE CELL SCREEN      ,353.6
RPR QUAL                ,216.61
METHEMOGLOBIN QUANT     ,583.18
ARSENIC                 ,248.08
CULTURE GASTRIC         ,668.32
CULTURE TISSUE          ,405.42
LYME DISEASE AB QL      ,847.9
CYCLIC AMP              ,573.92
MINOR SURG ADDL 30MIN   ,887.34
CORTISOL TOTAL          ,1027.51
BELT TRAC PELV 42-46    ,83
CANNULA SHOEHORN 6X9    ,414
NON STRESS TEST REPEAT  ,1049.54
NON STRESS TEST         ,1386.02
NON STRESS TEST TWINS   ,1861.39
BELT TRAC PELV 46-50    ,73.75
PROTEIN C ACTIVITY      ,1407
MONO SCR (HETEROPHILE)  ,218.45
HIP FEMORAL P2 POROUS ST,16875
STEM HIP P2 POR COATD 12,18750
SCREW BN 4X38MM LCK AX  ,2116.5
REC RM DELIVERY MAX     ,5957.1
OXYTOCIN CHALLENGE TEST ,1128.3
BIT DRL 2.4X125         ,112
DRILL SURG CANN STRTH 4M,1662.5
RECOVERY SERVICE        ,2094.43
INFLUENZA B VIRUS AB    ,398.04
TUBE TRACH LUER BE14    ,16.5
INFLUENZA A VIRUS AB    ,398.04
WIRE FX MED CMPR        ,410.75
TRANSDUCR SYST TDN12    ,104.25
OBS PER HOUR            ,72.99
SUPPORT LUMBAR SAC S    ,86.5
SUPPORT LUMBAR SAC M    ,91.25
SUPPORT LUMBAR SAC L    ,91.25
SUPPORT LUMB SAC X-L    ,104.25
CARMUSTINE 100 MG INJ   ,1633.18
GRAFT SKN12X6CM DERMASPA,26220
SCREW TRAUMA 3.5 MMX8MM ,1539
VINORELBINE TARTRAT 10MG,567.45
WIRE TRMA OLIVE1.4MM THR,312.5
VINBLASTINE 10 MG INJ   ,645.89
VINCRISTINE SULFATE 1MG ,655.11
PREG URINE QUAL BY DOO  ,418.4
TRYPSIN FECES QUAL      ,185.14
THIOTEPA 15 MG INJ      ,1777.69
BLEOMYCIN SULF 15 U INJ ,2931.9
SLV SQNTL KNEE PR NS    ,472.25
SLV SQNTL THI LRG PR    ,354.25
ROCKY MT SF AGGLUTININS ,277.7
CYCLOPHOSPHAMIDE 200MG  ,304.48
CYCLOPHOSPHAMIDE 1G     ,4247.93
TRASTUZUMAB 10 MG INJ   ,1110.12
MESH ETHICON #PMS       ,163.75
CLIP RANEY              ,55
PERFLUTRN LPDMCS 1ML INJ,1019.59
ETOPOSIDE 50 MG PO      ,468.27
DRILL SURG FULL THK CLBR,2650.5
KIT CATH CV AK-14402    ,30.5
STNT ILIAC W/PLASTY INI ,1497.87
CYCLOPHOSPHAMIDE 100MG  ,173
DILTIAZEM 25 MG INJ     ,221.15
SCREW LAG 2.3 16MM HND  ,935
SCRW CANCLS 14088-35    ,433.75
CAUTERY CONCEPT         ,184.75
IMMOB SHOULDER M SML    ,190.5
SCREW BNE TI L50MM OD5.0,2621
IFOSFAMIDE 1 G INJ      ,91
D5W 50ML                ,342.27
IMMOB SHOULDER M MED    ,87.75
INJ ARTHRO ELBOW        ,540.37
DOCETAXEL 20 MG INJ     ,106
IRINOTECAN 20MG INJ     ,853.52
GEMCITABINE 200 MG INJ  ,25
TOPOTECAN 4 MG INJ      ,5485.48
IMMOB SHOULDER M LRG    ,87.75
PLATE TRA INLN 3.5MM SM ,6038
MENINGOCOCCL POLYSACC SQ,595.15
PNEUMOCOCCAL VAC SQ IM  ,156.84
ACETONE BLD QL          ,194.39
ESTRADIOL PATCH 0.05 MG ,172.43
SLING ARM SM            ,46.75
CATHETER ASP NASOTR     ,3272.58
INJ DACRYCYSTGRM        ,479.71
SLING ARM MD            ,46.75
NA CHL IRRIG 1000ML     ,225.97
SLING ARM LG            ,46.75
CATH JELCO 16FR         ,61
CATH JELCO 14FR         ,51.5
CATH MEDITECH 20-900    ,298.25
D-DIMER SEMI            ,192.54
TROCR AUTOSUT 179401    ,208.25
SHELL PPS LTD ACTB 48C  ,7200
LINER NTRL E1 C-32      ,8000
BASEPLT TIB JRNY 2 LT KN,8000
CMV IGM QUAL            ,647.97
INSERT TIB MDL-PVT CS EV,6375
DXA BONE DENSITY AXIAL  ,703.83
CONNECTOR CATH URET GU T,202.5
DXA BONE DENSITY PERIPHL,703.83
SPLINT ARM RT SMALL     ,82
CATH BLN 6F10X80X4 3 LUM,2090
LEGIONELLA AB QUAL      ,283.26
SPLINT ARM RT LG        ,82
SPLINT ARM LFT SM       ,78.5
MYOGLOBIN URINE         ,162.91
QUININE                 ,411
SPLINT ARM LFT MED      ,78.5
IMFERON 2ML AMP         ,423.89
SPLINT ARM LEFT LG      ,82
SPLINT CLAVICLE SM      ,20
PORPHYRINS FRAC BLD HPLC,1073.77
XR UGI W/O KUB          ,1403.29
RA QN                   ,298.05
ANTISTREPTOLYSIN O QN   ,298.05
TOURNIQUET #887710      ,100.75
SPLINT FINGER 1 X 18    ,39.75
BLADE TI SPRL 40MM      ,5676.75
CARMUSTINE WAFERS 8/BOX ,158050.75
OXALIPLATIN 100 MG INJ  ,11012.49
H2O STER IRR 1500ML     ,386.17
PLATELET ANTIBODIES     ,1776.31
ALBUMIN OTHER QN        ,153.66
ORGANIC ACIDS TOTAL QN  ,573.92
H2O STER 3000 ML BAG    ,220.93
SPLINT HAND COCKUP M    ,93.5
CINCALCET TAB 30 MG     ,68.25
NOVOLIN 70/30 1ML       ,61.08
NITRO-DUR .1MG/HR EA    ,37.7
XR BONE SURVEY LTD      ,1587.11
NITRO-DUR .2MG/HR EA    ,37.7
DRSNG ABD 8X7.5 NON21453,1.5
STAPLE BN 12X15MM SPD KT,12393
PLUG BONE FUSION        ,136.75
STAPL RICHARDS 12-8699  ,456
SCW SYNTHES 200.006     ,91.25
SHEET SILAST .02 6X8R   ,244.25
GRAFT COOLEY #103127    ,359
CLIP AMBI HIP SCREW     ,257.25
SCREW MALLOLR 4.5X25    ,93.5
LENS ORC UV31K9 15.0    ,307.4
SCREW CORT AR-8935-14   ,946
SCREW CORT AR-8935L-14  ,935
RETRCTR RNG SM ALXIS 2.5,583.75
EBV NUCLEAR AB QUAL     ,751.64
SCREW CORT 3.5X28 LKG   ,937.5
SCREW LOK 3.5X50MM      ,937.5
PLATE BN 6H 142MM       ,10604.75
MESH ETHICON #PML       ,364.75
BUSPAR TAB 5 MG         ,21.55
DEM AER GEN/NEB/MDI/IPPB,170.62
SCRW KUROSAK 1952-14    ,503.75
TOBR/DEX OP DPS2.5ML    ,237.09
CMPNT FEM MED RT        ,11600
SCRW KUROSAK 1952-18    ,967.75
PLATE 2.3MM LOPRO 114MM ,5880.75
SAFESHEATH II PACING 6FR,632.5
SPLINT PLASTER 3X15     ,23.5
CLIP LIGACLIP TCM-20    ,404.5
GD ROD RICHARD 11-5057  ,538.75
PLATE STNDARD NAR 119   ,207
GRFT KNITTED 023189C    ,1289.25
SPLINT PLASTER 4X15     ,28.25
SPLINT PLASTER 5X30     ,45.75
CABLE TRAILNG EKG LD10MM,1900
GRFT KNIT SER DACRON    ,2.5
CLIP LIGACLIP TI-200    ,583.25
SPLINT TRAC BUCK PED    ,288.75
SPLINT TRAC BUCK SM     ,194
NITRO-DUR .3MG/HR EA    ,37.7
CLIP VENA CAVA LG       ,211.75
LEN AMO SI-18B 21-      ,556.24
SPLINT TRAC BUCK MD     ,21.25
SPLINT TRAC BUCK LG     ,194
PLATE 10 HOLE 290MM STR ,13090
GUIDWR TSFB32145BH      ,104.25
STAPLR ETHICON PQW25    ,251.5
STAPLR ETHICON PQW35    ,140.25
GUIDEWIRE ORTH 11MM TROC,393.75
LINER ACTB MP4 28MM     ,4675
OGEN TAB 1.25 MG        ,30.52
IMPLT ZIMMER 51101701   ,186
TUBE ET LSR RSIST 7M    ,259.5
GRAFT FACIA             ,882.5
VERAPAMIL TAB SR 240    ,37.7
NS IRR 0.9% 1500ML      ,357.24
IMPLT RCHRDS 14-0057    ,643
ESMOLOL 2500MG BAG      ,924.17
FEEDING TUBE INFANT     ,100.75
LENS STAR AA4203 22     ,256.52
SCREW BN 4X125MM BIODUR ,1589
SCREW BN 4MM130MM BIODUR,1589
POUCH URSTMY 1 3/4IN GRN,8.25
POUCH UROS RED 2.25X9 IN,8.25
NDL MICROVSV 1140       ,174.25
FLUMAZENIL 0.1 MG INJ   ,158.05
IMPLANT IOWA            ,110
TRAY CATH SRSTP LBRSL ST,257.5
SHEET THREE-QUARTER     ,31.75
AZTREONAM 1 GM VIAL     ,170.62
PACK LAPAROTOMY III     ,163.75
TOILET SEAT-RAISED      ,136.75
TRAY CATH SRSTP STLK 16F,120.25
SHEET THYROID           ,77.25
TRAY CATH SRSTP LBRSL ST,136.5
STEM FM 10 STD TRLK OFST,18000
TRAY CATH LBRCTH 14FR 20,155.25
TRAY CATH LBRCTH 16FR 2L,131
TRAY CATH SRSTP LBRCTH S,131
PLATE TUBULAR 1/3 2H    ,128.75
SHEET LAPAROTOMY DSP    ,66.75
TROCR AUTOSUT 171020    ,815.75
TROCR AUTOSUT 171025    ,612.5
NDL SURGINDL #172015    ,299.25
SHEET SILAST .040 6X8   ,411.5
PLATE T STD 3 HOLE      ,359
PAD RING #1232-125      ,58.5
SHUNT PRUITT VASCULAR   ,632.25
PAD RING #1232-127      ,193
STEM HIP P2 POR COATD 10,18750
TAP 5.5MM SURG SPNL REVE,1522.5
BLOOD WARMER            ,65.5
ANCHOR SUT BCMPS TAK S J,4185
DVC ATTCH HLSTR 9780    ,138
DILTIAZEM XR CAP 180    ,21.55
DILTIAZEM CAP XR 240    ,32.33
DILTIAZEM CAP XR 300    ,37.7
ALBUTEROL SYR 5ML       ,30.52
ALBUTEROL SOL 3ML UD    ,32.33
ALBUTEROL SOL 3ML UD    ,32.33
LEVALBUTEROL 0.63 MG/3ML,30.52
KIT GASTROSTOMY #238    ,390.5
SYSTM TLS SURG #6660    ,247.75
SYSTM TLS SURG #6650    ,302.75
HEPATIC FUNCTION PANEL  ,786.81
COMP METABOLIC PANEL    ,840.52
CMPNT FEM F6N KN RT VGA ,13500
LIPID PANEL             ,422.1
CMV IGG QUAL            ,385.07
BASEPLATE GLEN 30MM POR ,10080
DRUG SCRN COLLECT W COC ,238.81
BIT DRL ORTH QC AO 2MM  ,1260
BURR LINVATEC 9774      ,276
BURR LINVATEC 9778      ,276
BURR LINVATEC 9779      ,276
NDL ENDOSCOPIC 54896    ,152
NITRO-DUR .4MG/HR EA    ,37.7
PIN STEINMAN PLAIN      ,37.5
PIN STEINMAN THREAD     ,77.25
SCREW BN 16MM CORT      ,990
ANCHOR SUT 2 MINI QANCHR,3447
TRAY PRUD BLOCK O.B.    ,48
SCREW BN PRTASUL 64     ,2200
STEM FEM 70MM REV BDY   ,20475
PANCREATIC POLY RIA QN  ,1444.03
SPONGE LAP              ,18.75
ZOLOFT TAB 50 MG        ,32.33
NABUMETONE TAB 500MG    ,32.33
PLATE UNV HK BN FIFTH ME,11237
FENOFIRATE 145 MG       ,32.33
