Description,Price
ALLGORAFT WEDGE EVANS VARSZ,"$2,400.00 "
ALLGRFT BN FRZ DRIED VARSZ,"$1,804.56 "
ALLGRFT MEMBRANE 2X3CM EPIFIX,$190.75 
ALLLURE RF PACEMAKER,"$11,390.50 "
ALLO BONE MARROW PLASM DEPLD,"$2,200.00 "
ALLO BONE MARROW RBC DEPLD,"$2,200.00 "
ALLODERM 77SQCM THICK PERF,$56.44 
ALLODERM RTM THICK 16X20,$54.81 
ALLODERM RTM THIN 4CMX12CM,$49.46 
ALLODERM RTM THIN 4CMX7CM,$49.64 
ALLODERM RTU PERF THICK 164SQ,$56.42 
ALLOGENIC BMT ACQUISITION-803,"$166,000.00 "
ALLOGENIC BMT/STM CEL/DONOR,"$10,500.00 "
ALLOGRAFT 1.5X1.5 CM TUTOPLST,$430.00 
ALLOGRAFT 48MM FEMR HD,"$2,030.00 "
ALLOGRAFT ACHILL TENDON >19.5,"$2,600.00 "
ALLOGRAFT BIO CHIPS CANC 15CC,$700.00 
ALLOGRAFT BONE CHIPS   30CC,$632.10 
ALLOGRAFT BONE CHIPS CANC,$463.50 
ALLOGRAFT CERV  9X14X11MM,"$1,519.20 "
ALLOGRAFT CERV 4X6MM FROZEN,"$1,990.00 "
ALLOGRAFT CERV 5X7MM,"$2,193.00 "
ALLOGRAFT CERV 5X7MM FROZEN,"$2,090.00 "
ALLOGRAFT CERV 6X8 PRESERVON,"$1,795.20 "
ALLOGRAFT CERV 6X8MM FROZEN,"$1,990.00 "
ALLOGRAFT CERV 7X9MM FROZEN,"$1,990.00 "
ALLOGRAFT CERV 8X10MM FROZEN,"$1,990.00 "
ALLOGRAFT CERV CORNER 5X11MM,"$1,519.20 "
ALLOGRAFT CERV CORNER 6X11MM,"$1,519.20 "
ALLOGRAFT CERV CORNER 8X11MM,"$1,519.20 "
ALLOGRAFT CERV CORNERST10X11,"$1,519.20 "
ALLOGRAFT CERV PARA VAR SIZES,"$2,215.10 "
ALLOGRAFT CERV VAR SZ,"$1,795.20 "
ALLOGRAFT CHIPS CANC 15CC,$367.50 
ALLOGRAFT CORT BONE 12X22CM,"$5,436.00 "
ALLOGRAFT COT/ BLOCK 6X11MM,"$1,519.20 "
ALLOGRAFT GRACILIS TENDON,"$2,188.00 "
ALLOGRAFT HUMAN CORNEA,"$5,400.00 "
ALLOGRAFT HUMAN CORNEA,"$8,400.00 "
ALLOGRAFT MAGNIFUSE DBM 1.75,"$8,000.00 "
ALLOGRAFT MAGNIFUSE DBM 1X5CM,"$3,150.00 "
ALLOGRAFT MAGNIFUSE DBM1X10CM,"$5,200.00 "
ALLOGRAFT MAGNIFUSE DBM1X20CM,"$7,700.00 "
ALLOGRAFT PATELLA BONE  1.3X7,"$20,900.00 "
ALLOGRAFT SEMIT TENDON .26CM,"$2,418.00 "
ALLOGRAFT TENDON W/CALC,"$3,120.60 "
ALLOGRAFT TRICORT BLOCK VAR,"$1,274.00 "
ALLOGRAFT TUTO SCLERA 5X5 CM,"$1,590.00 "
ALLOPURINOL 100MG TAB UD,$0.25 
ALLOPURINOL 300MG TAB UD,$0.25 
ALMOND F20 ALLERGEN,$60.00 
ALPHA FETO PROTEIN,$150.00 
ALPHA FETOPROTEIN SERUM,$150.00 
ALPHA GALACTOSIDASE SERUM,$296.00 
ALPHA SUBUNIT,$90.00 
ALPHA-1-ACID GLYCOPROTEIN,$83.00 
ALPHA-1-ANTITRYPSIN,$40.00 
ALPHA-1-ANTITRYPSIN STOOL,$43.00 
ALPHA-1-ANTITRYPSIN TOTAL,$40.00 
ALPHA1PROT INH GLASSIA 1G/50ML,$6.96 
ALPHA-2-ANTIPLASMIN,$63.00 
ALPHA-FETOPROTEIN,$150.00 
ALPHANATE AHF FACT VII PHS,$2.31 
ALPHANATE AHF/VWF/FFF,$2.43 
ALPHANINE SD FFF,$2.58 
ALPHA-THALASSEMIA,$300.00 
ALPRAZOLAM 0.25MG TAB UD,$0.25 
ALPRAZOLAM 0.5MG TAB,$0.25 
ALPRAZOLAM 1MG TAB UD,$0.25 
ALPROLIX FACT IX BU1 I.U. PHS,$8.34 
ALPROLIX HIGH PURITY FFF,$8.43 
ALPROSTADIL INJ (500MCG/ML),$0.63 
ALS MILEAGE FROM HOME,$50.00 
ALS MILEAGE FROM SCENE,$50.00 
ALS2 AMBULANCE FROM HOME,"$2,400.00 "
ALS2 AMBULANCE FROM SCENE,"$2,400.00 "
ALTEPLASE 100MG VIAL/BU 1 MG,$204.53 
ALTEPLASE 2MG VIAL/BU 1 MG,$177.85 
ALTEPLASE 50 MG IV/BU 1 MG,$204.53 
ALTEPLASE INJ FOR O/P DIALYSIS,$204.53 
ALTERNARIA TENIUS-M6,$60.00 
ALUMINIUM CHEM LAB,$59.00 
ALUMINIUM CHEM LAB,$116.00 
ALUMINIUM CHEM LAB,$120.00 
ALUMINUM HYDROXIDE ORAL SUSP 1,$0.47 
ALVEOLOPLASTY WITH EXTRACT,$600.00 
ALVIMOPAN ENTEREG CAP 12MG,$393.43 
AMALGAM 1 SURFACE,$150.00 
AMANTADINE 100MG CAP,$0.55 
AMANTADINE 50MG/5ML SYRUP,$1.00 
AMANTADINE 50MG/5ML SYRUP BLK,$4.02 
AMBULANCE ALS FROM HOME,"$2,300.00 "
AMBULANCE ALS FROM SCENE,"$2,300.00 "
AMBULANCE BLS FROM HOME,"$2,000.00 "
AMBULANCE BLS FROM SCENE,"$2,000.00 "
AMBULATORY BP ANALYSIS,$250.00 
AMBULATORY BP RECORDING,$250.00 
AMIKACIN 1000 MG/4ML INJ,$1.85 
AMIKACIN 500MG INJ BU 100MG,$1.98 
AMIKACIN RANDOM,$150.00 
AMILORIDE 5MG TABLET UD,$1.08 
AMINES VAGINAL FLUID QUAL,$60.00 
AMINOCAPROIC ACID INFUSION,$0.65 
AMINOCAPROIC ACID INJ 5GM BU,$0.65 
AMINOCAPROIC ACID TAB,$2.25 
AMINOPHYLLIN INJ UP TO 250MG,$7.08 
AMINOPHYLLINE INJ (25MG/ML),$24.80 
AMIODARONE  METABOLITE,$36.00 
AMIODARONE 150MG INJ BU30MG,$1.63 
AMIODARONE 200MG TAB UD,$0.40 
AMITRIPTYLINE 10MG TAB UD,$0.25 
AMITRIPTYLINE 25MG TAB UD,$0.28 
AMITRIPTYLINE 50MG TAB UD,$0.50 
AML MOLECULAR PROFILE - 21 GEN,"$1,725.00 "
AML NGS PANEL,"$1,625.00 "
AMLODIPINE 2.5MG TAB UD,$0.25 
AMLODIPINE 5MG TAB UD,$0.25 
AMNIOCENTESIS DIAGNOSTIC,$900.00 
AMNIOCENTESIS DIAGNOSTIC,"$1,000.00 "
AMOXICIL/CLAV XR 1000MG/62.5MG,$0.63 
AMOXICIL/CLAVUL 400/57MG SUSP,$1.45 
AMOXICIL/CLAVUL ORAL SUSP (200,$1.55 
AMOXICIL/CLAVUL ORAL SUSP (250,$1.65 
AMOXICIL600/CLAV42.9/5ML PWD,$1.65 
AMOXICILLIN 250MG CAP UD,$0.25 
AMOXICILLIN ORAL SUSP (125MG/5,$0.25 
AMOXICILLIN ORAL SUSP 250MG/5,$0.40 
AMOXICILLIN/CLAVULANATE TAB,$12.97 
AMPHETAMINE CONF UR,$90.00 
AMPHETAMINE DEXTROAM ER 5 MG,$7.48 
AMPHETAMINE DEXTROAMP 5 MG,$0.33 
AMPHETAMINE GC/MS URINE,$145.00 
AMPHETAMINE SALT 10MG ER TAB,$6.33 
AMPHETAMINE SALT TAB 20MG STP,$0.63 
AMPHETAMINES CONF QUANT URINE,$60.00 
AMPHETAMINESAMPHETAMINES 1-2,$112.00 
AMPHO B LIPOSOMAL/UD 10MG,$35.25 
AMPHOTERICIN B INJ 50MG,$87.75 
AMPICILLIN 2GM VIAL,$1.28 
AMPICILLIN CAP 500MG UD,$0.90 
AMPICILLIN INJ 1G VIAL PED (TY,$1.55 
AMPICILLIN INJ 500MG VIAL,$1.48 
AMPICILLIN/SULBACTAM 1.5GM INJ,$3.48 
AMPICILLIN/SULBACTAM 3GM INJ,$3.00 
AMPLATZ URET STENT SET,$223.48 
AMPLATZER PLUG,"$1,600.00 "
AMPLATZER SEPTAL OCCLUDER,"$10,800.00 "
AMPLATZER TORQUVUE EXCH SYS,"$1,160.00 "
AMPLATZER VASC PLUG 4 6X11,"$1,600.00 "
AMPLATZER VASC PLUG 4 8X13.5,"$1,696.00 "
AMPLATZER VASCULAR PLUG,"$1,600.00 "
AMPUTATI TOE INTERPHL JOINT,"$4,900.00 "
AMPUTATION TOE MPJ JOINT,"$4,900.00 "
AMYLASE,$60.00 
ANA,$40.00 
ANA BY IFA IGG,$38.00 
ANA W/REFLEX,$38.00 
ANAEROBIC CULTURE,$140.00 
ANAGRELIDE HCL 0.5MG CAPSULE U,$1.38 
ANAKINRA KINERET 100MG,$349.50 
ANAL CRYO,$600.00 
ANAL/URIN MUSCLE STUDY NEEDLE,$600.00 
ANALY. 100-300 CELLS,$400.00 
ANALYSIS SP INF PMP W/MDREPRG,$650.00 
ANALYZ SPINE INFUS PUMP W/OR R,$355.00 
ANALYZ SPINE INFUS PUMP W/REP,$600.00 
ANALYZE PACEMAKER SYSTEM,$550.00 
ANASTROZOLE TAB ARIMIDEX 1 MG,$0.28 
ANCH SUT  FIBERTAK LF,$790.00 
ANCH SUT 12.5MM PUSHLK VARSZ,$840.00 
ANCH SUT 4.75MM SWIVELOCK,$790.00 
ANCH SUT BCMP FTV 6.5X14.7 5P,$670.00 
ANCH SUT MIC SUTRTAK VARSZ,$650.00 
ANCH SUT SUT TK FBRWR,$850.00 
ANCHOR 2.4 BIO SUT TAK,$610.00 
ANCHOR 3.0 BIO SUT TAK,$640.00 
ANCHOR 3.4MM HEALIX BRAIDED,$440.00 
ANCHOR 3.4MM HEALIX PEEK,$440.00 
ANCHOR BIOCOMP SWIV 4.75X19.1,$900.00 
ANCHOR BIOPUSHLCK 2.900X10.7,$680.00 
ANCHOR BOLT 2.5X13MM LSB,$264.00 
ANCHOR CLIK,$750.00 
ANCHOR HEALIX 2 36IN,"$1,100.00 "
ANCHOR HEALIX W/ORTHOCORD 3.4,$794.00 
ANCHOR INJEX BI-WING/BUMPY,$300.00 
ANCHOR KNOTLESS HEALIX BR ADV,$996.00 
ANCHOR OVESCO STD 165/220CM,$738.00 
ANCHOR QUICK PLUS MICROFIX,$910.00 
ANCHOR SOFT JUGGERKNOT 2.9MM,$264.00 
ANCHOR SOFT JUGGERKNOT 2.9MM,$960.00 
ANCHOR SUT 4.5-6.5MM HEALIXBR,$600.00 
ANCHOR SUT MINI W/ 2 TAP NDL,$650.00 
ANCHOR SUT W/ 2 DIAM NDL  S/J,$610.00 
ANCHOR SUTR 1.4MM FLX NANOTCK,$710.00 
ANCHOR SUTR PROKNOT GRYPHON,$608.00 
ANCHOR SUTURE BIOCOMP 4.5X14,$650.00 
ANCHOR SUTURE BIOCOMP P/L,$800.00 
ANCHOR SUTURE EYELET 5.5X19.1,"$5,413.90 "
ANCHOR SUTURE SWIVLOCK 19.1MM,$870.00 
ANCHOR SWIVELOCK 6.25 X 19.1,$760.00 
ANCHOR SWIVELOCK CL 4.75MM,$760.00 
ANCR GII QK PLS ST ORTH2 CP-2,$570.00 
ANCR MCRFX QK PLS SUT 4-0 C1,$570.00 
ANCR MCRO 1.3MMETBND 2-0 V-5,$570.00 
ANCR MINI PLUS EXL ST #0 OS-2,$748.00 
ANDROSTENEDIONE,$84.00 
ANESTHESIA GENERAL SUPPLIES,$500.00 
ANESTHESIA GENERAL SUPPLIES,"$1,200.00 "
ANESTHESIA LOCAL SUPPLIES,$150.00 
ANESTHESIA LOCAL SUPPLIES,$500.00 
ANESTHESIA MAC SUPPLIES,$200.00 
ANESTHESIA OTHER SUPPLIES,$900.00 
ANESTHESIA PACU SUPPLIES,$200.00 
ANESTHESIA SUPPLIES,$800.00 
ANGELMAN/PWS METHYLATION,$450.00 
ANGIO PELVIC,"$8,000.00 "
ANGIO PUL UNILAT,"$4,500.00 "
ANGIO SELECTIVE AFTER BASIC,"$2,400.00 "
ANGIO SPINAL,"$7,000.00 "
ANGIO VISCERAL SELCT/SUPRASEL,"$8,000.00 "
ANGIOGRAPHY DRAPE PACK-CW,$130.95 
ANGIOGRAPHY EXTREM B/L SI,"$5,900.00 "
ANGIOGRAPHY EXTREM UNILAT SI,"$4,900.00 "
ANGIOGRAPHY FOLLOW UP STUDY,"$2,500.00 "
ANGIOJET SYSTEM,"$3,150.00 "
ANGIOPLASTY BALOON,$600.00 
ANGIOTEN CONV ENZY,$70.00 
ANGIOTENSIN CONV ENZY CSF,$60.00 
ANGIOTENSIN II 2.5MG VIAL,"$3,750.00 "
ANNU WELLN VISIT PPPS INITIAL,$350.00 
ANOSCOPY,"$4,000.00 "
ANOSCOPY DX W/COLL SPECIM BRU,$400.00 
ANTENNA PATIENT PROGRMR,$160.00 
ANTENNA TRANSMITTER EXTER,$160.00 
ANTERIOR    PRIMARY TOOTH,$300.00 
ANTERIOR SEGMNT PHOTGRPHY,$250.00 
ANTI HUMAN TTG IGA ELISA,$90.00 
ANTI HUMAN TTG IGG ELISA,$90.00 
ANTI RNA POLYMERASE I/III AB,$175.00 
ANTI TPO THYROID ANTIBODY,$150.00 
ANTIBODY 1,$30.00 
ANTIBODY BACTERIUM NOS,$24.00 
ANTIBODY ELUTION,$190.00 
ANTIBODY HIV-2,$135.00 
ANTIBODY SCREENING,$250.00 
ANTICARDIOLIPIN,$100.00 
ANTI-DNA DBL QUANT,$105.00 
ANTI-DNA DOUBLE,$120.00 
ANTI-FACTOR XA/HEPARIN,$150.00 
ANTI-GLIADIN AB,$90.00 
ANTI-GMB ABS.,$64.00 
ANTI-IGA AB IGG SERUM,$164.00 
ANTI-JO-1,$56.00 
ANTI-MULLERIAN HORMONE,$123.00 
ANTI-MYELOPEROXIDASE,$53.00 
ANTIMYOCARDIAL ABS QN,$55.00 
ANTI-NEUTROPHIL CYTOPLASMIC AB,$50.00 
ANTIOHOSPHATIDYL-ETHANOLAMINE,$110.00 
ANTIPHOSPHATIDYL SERINE AB,$160.00 
ANTI-PROTEINASE-3 AB,$243.00 
ANTIRETICULUM AB. IGA,$92.00 
ANTISCLERODERMA-70 ABS,$56.00 
ANTI-SMOOTH MUSCLE/MITOCHOND,$25.00 
ANTITHROMBIN TEST - ACTIVITY,$180.00 
ANTI-THYMOCYTE (THYMOGLOBULIN),"$1,995.75 "
ANTI-THYMOCYTE GLOBULIN (ATGAM,"$4,633.55 "
ANTI-TSH AUTOANTIBODY,$193.00 
AORTA/IVC/ILIAC US COMPLETE,"$1,600.00 "
AORTA/IVC/ILIAC US LIMITED,$940.00 
AORTOGRAPHY ABDOM B/L ILIOFEM,"$5,000.00 "
AORTOGRAPHY ABDOM SERIALOG SI,"$5,000.00 "
AORTOGRAPHY THORAX,"$6,500.00 "
APC RESISTANCE,$270.00 
APICOECTOMY-ANTERIOR,$700.00 
APICOECTOMY-BICUPSID,$850.00 
APICOECTOMY-EACH    ADDITIONAL,$250.00 
APIRATOR SHER TIP INTEGRA,"$11,334.00 "
APIXABAN ELIQUIS TAB 2.5MG,$3.48 
APIXABAN ELIQUIS TAB 5 MG,$3.48 
APLIGRAF SKIN SUB BU 44 SQ CM,$58.86 
APOLIPOPROTEIN A-1,$60.00 
APOLIPOPROTEIN B,$60.00 
APOLIPOPROTEIN E GENOTYPE,$390.00 
APOSTHERAPY INITIAL,"$8,500.00 "
APP    DESENTIZING RESIN/ROOT,$120.00 
APPL MULTLAY COMPRS ARM/HAND,$450.00 
APPL VENO WOUND SYST BEL KNEE,$450.00 
APPLE-F49,$60.00 
APPLIC INJECTOR TIMED SQ INJ,$700.00 
APPLICATION OF FOREARM CAST,$550.00 
APPLICATION OF LONG ARM CAST,$550.00 
APPLICATION OF SHORT LEG CAST,$500.00 
APPLICATION SHORT LEG SPLINT,$440.00 
APPLICATOR SURGIFLO MATRIX EN,$81.24 
APPLIER  CASSETTE HELI-FX,"$9,500.00 "
APPLIER ENDO CLIP 5MM,$288.68 
APPLIER ENDO CLIP5MM LIGAMAX5,$358.79 
APPLIER LIGACLIP MD 7 1/2IN,$126.00 
APPLIER PURSE STRING 45,$125.20 
APPLIER SCALP CLIP RAINEY,$97.20 
APPLIER SUTURE ABSORB LAPRATY,$413.36 
APPLY FINGER SPLINT STATIC,$310.00 
APPLY HAND WRIST CAST,$400.00 
APPLY LONG ARM SPLINT,$390.00 
APPLY LONG LEG SPLINT,$575.00 
APPLY SHORT ARM SPLINT STATIC,$190.00 
APPLY SHORT ARM SPLINT STATIC,$220.00 
APPLY SHORT ARM SPLINT STATIC,$500.00 
APPLY SHORT LEG CAST,$500.00 
APREPITANT 125MG CAP BU5MG,$31.80 
APREPITANT 125MG ORAL SUSP,$159.63 
APREPITANT 80MG CAP PR 5MG,$36.05 
APRIMA INTRODUCER SET N/V,$183.06 
APTIOM ESLICARBAZE TAB 200 MG,$71.15 
APTIOM ESLICARBAZE TAB 600MG,$71.15 
APTT,$90.00 
APTT MANUAL,$90.00 
APTT PNP 1HR,$70.00 
APTT PNP IMMEDIATE,$70.00 
AQUADEK MVI CHEWABLE TAB STP,$1.33 
ARANESP ESRD CLINIC,$17.35 
ARCH FOOT 100-120 HFMN VARSZ,"$3,800.00 "
ARESENIC,$83.00 
ARGATROBAN 100MG NONESRD 1MG,$6.20 
ARGATROBAN 50MG NONESRD BU1MG,$6.15 
ARGININE VASOPRESSIN,$188.00 
ARIPIPRAZOLE 10MG TABLET,$1.35 
ARIPIPRAZOLE 15MG TABLET UD,$13.43 
ARIPIPRAZOLE 2 MG TAB,$1.28 
ARIPIPRAZOLE 20MG TAB,$17.98 
ARIPIPRAZOLE 30MG TABLET UD,$18.83 
ARIPIPRAZOLE 5MG TABLET UD,$11.55 
ARIPIPRAZOLE ER 400MG IM SUSP,$12.08 
ARM ARTERIAL US-BILATERAL,"$1,800.00 "
ARM ARTERIAL US-UNILATERAL,"$1,070.00 "
ARM/LEG ARTERIAL PVR REST,"$1,300.00 "
ARMADA 35 LL PTA CATHETER,$220.00 
ARMADA 35 PTA CATHETER,$160.00 
ARMADA 35 PTA CATHETER,$378.00 
ARNUITY ELLIPTA INH 100 MCG,$10.98 
ARNUITY ELLIPTA INH 200 MCG,$14.70 
ARRAY CGH + SNP,"$1,400.00 "
ARSENIC,$83.00 
ARSENIC BLOOD,$83.00 
ARSENIC TRIOXIDE 10MG/10ML,$138.68 
ARSENIC TRIOXIDE 12MG/6ML SDV,$172.49 
ARTERIAL CATHETERIZATION PERQ,$400.00 
ARTERIAL PUNCTURE,$200.00 
ARTERY XRAYS CHEST,"$5,000.00 "
ARTHREX PARS SUTURE PACK,"$1,050.00 "
ARTHROCENTES MED JOINT WO US,"$1,200.00 "
ARTHROCENTESIS MAJOR JT W/ US,"$1,400.00 "
ARTHROCENTESIS MAJOR JT W/ US,"$1,500.00 "
ARTHROCENTESIS MAJOR JT WO US,"$1,000.00 "
ARTHROCENTESIS SM JOINT WO US,$600.00 
ARTICUL FEMORAL HEAD 28 PLUS,"$1,077.64 "
ARTICUL/EZE HEADSIZE 28 1.5,"$2,020.00 "
ASAHI GUIDE WIRE,$230.00 
ASCORBIC ACID 500MG TAB,$11.81 
ASD SYSTEM,"$10,000.00 "
"ASIALO GM1 ABS IGG,IGM",$43.00 
ASLO SCREEN,$65.00 
ASP. FUMIGATUS IGG,$94.00 
ASP. FUMIGATUS-M3,$60.00 
ASPARAGINASE INJ BU1000 UN IM,$795.50 
ASPERGILLUS,$67.00 
ASPERGILLUS ABS BY CFID,$67.00 
ASPERGILLUS GALACTOMANNAN AG,$104.00 
ASPERGILLUS NIGER IGE,$35.00 
ASPIR NDL 22G FLEX VIZISHOT,$358.00 
ASPIRATION CATH NASOTRACHEAL,$500.00 
ASPIRATION INJ GANGLION CYST,$900.00 
ASPIRIN,$200.00 
ASPIRIN 300MG SUPP,$2.71 
ASPIRIN 325MG TAB E.C. UD,$0.25 
ASPIRIN 325MG TAB UD,$0.25 
ASPIRIN 600MG SUPP,$2.80 
ASPIRIN 81MG CHEW TAB UD,$0.25 
ASPIRIN/DIPYRIDAMOL 25-200MG C,$19.83 
ASSAY ALKALINE PHOSPHATASE,$45.00 
ASSAY FOLIC ACID SERUM BLOOD,$90.00 
ASSAY OF FERRITIN,$150.00 
ASSAY OF IRON,$60.00 
ASSAY OF PARATHORMONE,$210.00 
ASSAY OF PHOSPHORUS,$45.00 
ASSAY OF SOMATOSTATIN,$160.00 
ASSAY OF UREA NITROGEN QUANT,$50.00 
ASSAY SERUM SODIUM POCT,$45.00 
ASSEMBLY NAIL MODULAR W 0 DEG,"$8,474.00 "
ASSEMBLY VERTICAL ROD ANGULAT,"$5,710.00 "
ASSESS ASSISTIVE TECH 15 EA,$100.00 
ASSIST WITH INTUBATION/EXTUBAT,$350.00 
ASSMT & CARE PLN PT COG IMPA,$275.00 
ASSURITY MRI DR PACEMAKER,"$9,455.00 "
ASSURITY MRI SR PACEMAKER,"$8,030.00 "
ASTHMA PACK WL,$50.00 
AT III ANTIGEN,$180.00 
ATAZANAVIR SULFATE 150MG CAP,$23.55 
ATAZANAVIR SULFATE 200MG CAP,$23.68 
ATENOLOL 100MG TAB UD,$0.25 
ATENOLOL 25MG TAB UD,$0.25 
ATENOLOL 50MG TAB UD,$0.25 
ATENOLOL TENORMIN TAB 12.5MG,$0.25 
ATEZOLIZUMAB 1200MGINJ BU10MG,$185.00 
ATG1GL1 ECM1 NKX2-3 STAT3 SNP,$62.00 
ATLAS BALLOON 18M,$610.00 
ATLAS PTA DIL CATH 7X120X20X4,$610.00 
ATLAS PTA DIL CATH6.5X75 16X4,$610.00 
ATOMIC ABSORPTION,$53.00 
ATORVASTATIN LIPITOR TAB10MG,$0.25 
ATORVASTATIN LIPITOR TAB20MG,$0.25 
ATORVASTATIN LIPITOR TAB40MG,$0.25 
ATORVASTATIN LIPITOR TAB80MG,$0.28 
ATOVAQUONE ORAL SUSP (750MG/5M,$34.80 
ATOVAQUONE/PROGUAN 100MG TAB,$8.60 
ATROPINE SULF 1MG/10ML INJ,$0.10 
ATROPINE SULF INJ 0.8MG/2ML,$0.23 
ATRPINE SULFATE INJ BU 0.01MG,$0.10 
ATRPINE SULFATE INJ BU0.01MG,$0.10 
ATTAIN ABILITY LEAD,"$3,200.00 "
ATTAIN PERFORMA LEAD,"$4,800.00 "
ATTEN CURRENT STATUS,$0.01 
ATTEN D/C STATUS,$0.01 
ATTEN GOAL STATUS,$0.01 
AUD EVOKE POTEN CNS TEST LTD,$210.00 
AUDIOMETRY PURE TONE AIR BONE,$250.00 
AUDITOR BRAINSTEM POTENT COMPR,$750.00 
AUDITOR EVOKE POTENT COMPRE,$750.00 
AUGMENT TRAB 50MM X10,"$4,140.00 "
AUGMENT TRAB MTL ACTBLR 58X15,"$4,940.00 "
AUGMENT TRAB REV 15 DEG,"$2,065.64 "
AUGMENTIN 500/125MG,$0.75 
AUTOINJECTOR OPRIME PMA,$300.00 
AUTOLOGUS BLOOD OP SALVAGE,$800.00 
AVELUMAB 200MG/10ML VIAL,$193.68 
AVOX BLOOD GAS O2 SAT ONLY,$45.00 
AVULSE NAIL PLATE SIMP SINGLE,$400.00 
AXLE MOD ROT HINGE KNEE,"$1,764.10 "
AZACITIDINE 100MG VL UD 1 MG,$2.23 
AZATHIOPRINE 100MGINJ BU100MG,$514.83 
AZATHIOPRINE TABS,$0.66 
AZITHROMYCIN 1GM POWDER PACKET,$44.43 
AZITHROMYCIN 250MG  TAB,$0.48 
AZITHROMYCIN 600MG TAB,$5.58 
AZITHROMYCIN INJ BU 500MG,$5.65 
AZITHROMYCN 40MG/1ML ORAL SUSP,$4.36 
AZTREONAM 1G /ISO UD 500MG,$62.85 
AZTREONAM 2G /ISO UD 500 MG,$125.68 
AZTREONAM 2G SOL,$125.68 
AZTREONAM INJ (TYPE-IN),$62.85 
AZUR DETACHMENT CONTROLLER,$354.42 
AZUR EMBOLIZATION COIL 15X20,"$1,844.00 "
AZUR FRAMING COIL20 X 50CM,"$1,940.00 "
B BURGDORFERI AB CSF,$82.00 
B CELL NHL AGGRESSIVE,$180.00 
B CELLS,$225.00 
B. PERTUSSIS IGG/M/A AB,$25.00 
B.PERTUSSIS/B.PARA PCR,$105.00 
BABASESIA MICROTI DNA DETECTR.,$320.00 
BABESIA MICROTI IGG  IGM,$86.00 
BACITRACIN 500 UNIT/GM OINTME,$0.12 
BACITRACIN NO ZINC 0.9G,$0.25 
BACITRACIN NO ZINC 30G,$13.18 
BACITRACIN-POLYMYXIN B 500 U,$0.48 
BACLOFEN 10MG TAB,$0.25 
BACLOFEN INJ,$162.50 
BACLOFEN INTRATHECAL INJ (2000,$421.85 
BACT CULTURE OTHER,$190.00 
BAG RETRIEVAL TISSUE 5 INZII,$140.00 
BALL DIL SINUS EM FRNT NUVENT,"$2,008.00 "
BALL EXTRACT FUSION QUATTRO,$340.00 
BALL SOFT SIZNG BARRX 360 FRA,"$1,010.00 "
BALLOON,$340.00 
BALLOON,$410.00 
BALLOON,$540.00 
BALLOON,$630.00 
BALLOON,"$1,300.00 "
BALLOON ATRIAL SEPTOSTOMY,"$12,000.00 "
BALLOON CATH AORTIC 26-42,"$1,170.00 "
BALLOON DILATE URTRL STRIX,"$1,800.00 "
BALLOON FOR ENDOSCP BFUC160F,$54.82 
BALLOON RIGIFLEX II DILATOR30,$900.00 
BALLOON RIGIFLEX II DILATOR35,$900.00 
BALLOON UROFORCE DILATION KIT,$430.54 
BALLOON WEDGE PRESSURE CATH,$75.86 
BALLOON X-FORCE NEPHROSTOMY,$457.50 
BALN EVERCROSS 5.0 X 200MM,$160.00 
BALO ANGIO NOT DIALYS 1ST VEI,"$8,000.00 "
BALO ANGIO NOT DIALYS ADD VEI,"$5,800.00 "
BALO ANGIO UPPER BODY 1ST ART,"$7,700.00 "
BALO ANGIO UPPER BODY ADDL AR,"$5,500.00 "
BALO ANGIOP CTR DIALYSIS SEG,"$6,000.00 "
BANANA-F92,$60.00 
BAND ANNUL MITRAL TRICUS 23,"$3,120.00 "
BAND ANNULOPLASTY FLX-C ATS,"$3,120.00 "
BAND LIGATOR 6 SAEED,$460.00 
BAND MITRAL TRICUSPID 25MM,"$3,120.00 "
BAND MITRAL TRICUSPID 27MM,"$3,120.00 "
BAND MITRAL TRICUSPID 29MM,"$3,120.00 "
BAND MITRAL TRICUSPID 31MM,"$3,120.00 "
BAND MITRAL TRICUSPID 33MM,"$3,120.00 "
BAND MITRAL TRICUSPID 35MM,"$3,120.00 "
BARBITURATE GC MS URINE,$145.00 
BARIUM ENEMA,$850.00 
BARIUM ENEMA AIR,"$1,400.00 "
BARIUM SULFATE SUSP 450ML,$7.28 
BARLEY,$60.00 
BARRIER ADHESION 4X3 INTRCEED,$564.25 
BARRON VACCUM PUNCH CORNEA,$138.00 
BARTONELLA HENSELAE IGG  IGM,$45.00 
BARTONELLA QUINTANA IGG/IGM AB,$45.00 
BARTONELLA SP BY PCR,$270.00 
BASE TIBIA LEGION REV SZ 4 RT,"$4,788.00 "
BASEPLATE GLENOID CMPRH RECON,"$28,036.00 "
BASEPLATE GLND 30MM SHLDER,"$5,656.80 "
BASEPLATE LEGION TIBIAL SZ 5,"$4,788.00 "
BASEPLATE SHOULDER UNV VARSZ,"$3,430.00 "
BASEPLATE SHOULDER UNV VARSZ,"$4,200.00 "
BASEPLATE T/M  25MM 2MM OFF,"$8,800.00 "
BASEPLATE T/M REV POST 15MM,"$3,462.20 "
BASEPLATE TIB KN LT MDL PERSN,"$7,020.00 "
BASEPLATE TIB LEGION RT/LT VAR,"$9,126.00 "
BASEPLATE TIBIA 5D PRSN VARSZ,"$2,999.70 "
